,broj_tema,avg_rezultata,posto_poz,posto_neg
2017-11-16,45.57142857142857,-0.5161124854487974,0.2389324555733224,0.7610675444266776
2017-11-17,45.71428571428572,-0.5892024716075065,0.2019866427654406,0.7980133572345594
2017-11-18,44.85714285714285,-0.5660515602437728,0.2148017688158608,0.7851982311841391
2017-11-19,40.0,-0.538564712138871,0.229507651168802,0.770492348831198
2017-11-20,36.71428571428572,-0.5233114339920754,0.2366505083116591,0.7633494916883408
2017-11-21,37.0,-0.5131500253927502,0.2428099747744262,0.7571900252255738
2017-11-22,30.714285714285715,-0.552281907906586,0.2214598962814906,0.7785401037185095
2017-11-23,32.57142857142857,-0.5054109374425713,0.2452694200910144,0.7547305799089855
2017-11-24,35.714285714285715,-0.5158006919068606,0.2387978659521174,0.7612021340478826
2017-11-25,35.142857142857146,-0.5013498113807,0.2438398827588401,0.7561601172411597
2017-11-26,32.142857142857146,-0.5721332563288718,0.20602475670842,0.7939752432915801
2017-11-27,34.285714285714285,-0.599878473098388,0.1914744921581554,0.8085255078418445
2017-11-28,31.428571428571427,-0.6222615368616996,0.1783745977023288,0.8216254022976711
2017-11-29,29.571428571428573,-0.5521826757159534,0.2115378630084512,0.7884621369915487
2017-11-30,34.42857142857143,-0.552015243568042,0.2123407131263698,0.7876592868736302
2017-12-01,32.42857142857143,-0.5183602628269725,0.2306615549766235,0.7693384450233766
2017-12-02,31.285714285714285,-0.5436474908239886,0.2202719445870131,0.779728055412987
2017-12-03,38.142857142857146,-0.496238328901357,0.2436911483340857,0.7563088516659143
2017-12-04,37.42857142857143,-0.4637891060833329,0.2614881661311035,0.7385118338688965
2017-12-05,35.714285714285715,-0.4264593006135094,0.2834661881091254,0.7165338118908745
2017-12-06,39.0,-0.4665284829611015,0.2667611189847015,0.7332388810152987
2017-12-07,38.142857142857146,-0.4797424677993159,0.2597803671664931,0.7402196328335069
2017-12-08,40.42857142857143,-0.5334734242706721,0.2323162453627486,0.7676837546372512
2017-12-09,44.42857142857143,-0.5428424377814133,0.2255629986095018,0.7744370013904981
2017-12-10,40.0,-0.5553764804694288,0.2211914139100483,0.7788085860899515
2017-12-11,41.85714285714285,-0.5999856691601274,0.1985569055612543,0.8014430944387457
2017-12-12,39.57142857142857,-0.6418868698115044,0.1769118839162326,0.8230881160837674
2017-12-13,40.85714285714285,-0.6663888388141382,0.165045524469228,0.8349544755307718
2017-12-14,36.142857142857146,-0.6522673381050342,0.1729471925991665,0.8270528074008334
2017-12-15,34.285714285714285,-0.6365593214024453,0.1790792680708647,0.8209207319291353
2017-12-16,30.428571428571427,-0.6202447155651624,0.1906320631019206,0.8093679368980793
2017-12-17,30.285714285714285,-0.5931717787793345,0.2011410943006069,0.798858905699393
2017-12-18,35.0,-0.5953080586884558,0.1995204460413032,0.8004795539586967
2017-12-19,37.57142857142857,-0.5837909935095509,0.2031030703135827,0.7968969296864172
2017-12-20,39.142857142857146,-0.6088530979389013,0.1893075521062997,0.8106924478937003
2017-12-21,38.142857142857146,-0.6711036970509534,0.1578727559656212,0.8421272440343788
2017-12-22,40.0,-0.6499332224058516,0.170608605022225,0.8293913949777749
2017-12-23,40.85714285714285,-0.6603735454696421,0.1628981745231888,0.8371018254768111
2017-12-24,38.285714285714285,-0.7243649891203316,0.1333415242768834,0.8666584757231165
2017-12-25,35.142857142857146,-0.7043283050331614,0.1434803624208367,0.8565196375791633
2017-12-26,35.857142857142854,-0.7064298943825753,0.1433354768804136,0.8566645231195863
2017-12-27,40.0,-0.6913994039800777,0.1499881379448394,0.8500118620551605
2017-12-28,38.285714285714285,-0.6353727361505339,0.1775013654580668,0.8224986345419331
2017-12-29,34.285714285714285,-0.640982667215921,0.1740512306871774,0.8259487693128226
2017-12-30,33.857142857142854,-0.6344088844727006,0.1774616134079049,0.822538386592095
2017-12-31,34.285714285714285,-0.569987881178798,0.2080738583058641,0.7919261416941359
2018-01-01,31.571428571428573,-0.5517144879822572,0.2149751695550014,0.7850248304449986
2018-01-02,31.857142857142858,-0.5779000208801628,0.201436420722135,0.798563579277865
2018-01-03,22.857142857142858,-0.598907334146434,0.1919826392095299,0.80801736079047
2018-01-04,26.428571428571427,-0.617809011788984,0.1824588296857204,0.8175411703142795
2018-01-05,28.571428571428573,-0.6465202388398331,0.1660302582571489,0.833969741742851
2018-01-06,29.857142857142858,-0.693762718935198,0.1412264905962384,0.8587735094037614
2018-01-07,28.571428571428573,-0.7580271069222959,0.1106142456982793,0.8893857543017206
2018-01-08,32.57142857142857,-0.7657346291118156,0.1074396425236761,0.8925603574763238
2018-01-09,31.0,-0.7323614370644996,0.1258523409363745,0.8741476590636255
2018-01-10,34.285714285714285,-0.7168270641111929,0.131734693877551,0.868265306122449
2018-01-11,35.857142857142854,-0.7082691007232202,0.1367767106842737,0.8632232893157263
2018-01-12,35.0,-0.7118582607623646,0.1357262905162065,0.8642737094837936
2018-01-13,35.0,-0.7066310905771976,0.1398079231692677,0.8601920768307323
2018-01-14,38.0,-0.6366400190385868,0.1782694616308061,0.8217305383691939
2018-01-15,37.142857142857146,-0.6265614115938842,0.1846834557999024,0.8153165442000976
2018-01-16,43.57142857142857,-0.6443874837661271,0.1748875374325554,0.8251124625674446
2018-01-17,54.85714285714285,-0.6189576972175898,0.189413347756685,0.8105866522433149
2018-01-18,59.142857142857146,-0.6324528991158863,0.1822549288335602,0.8177450711664397
2018-01-19,61.42857142857143,-0.6024453232152716,0.196876777573056,0.8031232224269439
2018-01-20,63.142857142857146,-0.5490083543162084,0.2211060437476109,0.7788939562523891
2018-01-21,65.42857142857143,-0.5918855639955689,0.1962499474629433,0.8037500525370567
2018-01-22,65.0,-0.5842183172736147,0.2016371955298719,0.7983628044701281
2018-01-23,59.285714285714285,-0.5666096297689956,0.2104807329448379,0.7895192670551621
2018-01-24,49.142857142857146,-0.5477095389069166,0.2203596845254701,0.7796403154745298
2018-01-25,42.142857142857146,-0.5114600703800891,0.2385475152133008,0.7614524847866991
2018-01-26,40.71428571428572,-0.4985828479953638,0.2464046580704437,0.7535953419295562
2018-01-27,39.71428571428572,-0.5320196986643565,0.2313590653652765,0.7686409346347235
2018-01-28,41.57142857142857,-0.4806174676658495,0.2567146621494447,0.7432853378505552
2018-01-29,43.285714285714285,-0.4889098211139738,0.250824749962681,0.749175250037319
2018-01-30,49.42857142857143,-0.4944247956046664,0.2468456240657468,0.753154375934253
2018-01-31,50.85714285714285,-0.4979226779241615,0.2451009606831524,0.7548990393168475
2018-02-01,55.285714285714285,-0.5358926925502331,0.2276689878940368,0.7723310121059631
2018-02-02,63.85714285714285,-0.5430808172920598,0.2226689878940368,0.7773310121059632
2018-02-03,67.85714285714286,-0.5309921712473086,0.2306521811713477,0.7693478188286523
2018-02-04,69.71428571428571,-0.5648286367065829,0.2148003859077877,0.7851996140922123
2018-02-05,72.14285714285714,-0.5604931965598752,0.2184128653823362,0.7815871346176638
2018-02-06,76.14285714285714,-0.5560911845267891,0.2215904825569695,0.7784095174430306
2018-02-07,79.85714285714286,-0.5773503296812789,0.2118555541028292,0.7881444458971707
2018-02-08,77.42857142857143,-0.5453572470281108,0.228122930618653,0.771877069381347
2018-02-09,70.85714285714286,-0.5510697522412782,0.2255832480789704,0.7744167519210297
2018-02-10,68.42857142857143,-0.5098498332395894,0.2465916514403149,0.7534083485596851
2018-02-11,64.28571428571429,-0.4937335559475428,0.2527864370468652,0.7472135629531346
2018-02-12,61.85714285714285,-0.5093185710690905,0.2442478491979325,0.7557521508020674
2018-02-13,56.57142857142857,-0.4752492346715725,0.2630553103011858,0.7369446896988141
2018-02-14,53.285714285714285,-0.4535433597681925,0.2709732315680532,0.7290267684319468
2018-02-15,53.0,-0.4308286453626276,0.2794430226465399,0.72055697735346
2018-02-16,51.57142857142857,-0.4428169731155465,0.2736710168745341,0.7263289831254658
2018-02-17,50.57142857142857,-0.4485622766909751,0.2687053942618527,0.7312946057381472
2018-02-18,50.142857142857146,-0.4629638873542062,0.2632108887673472,0.7367891112326529
2018-02-19,48.85714285714285,-0.4745229114613184,0.2569778536813916,0.7430221463186084
2018-02-20,49.42857142857143,-0.4915335375392208,0.247655374689795,0.7523446253102051
2018-02-21,50.0,-0.4822197717906614,0.2542848108274279,0.7457151891725722
2018-02-22,51.42857142857143,-0.5293574175506293,0.231437287979905,0.768562712020095
2018-02-23,53.285714285714285,-0.5026396035582593,0.2455635126324454,0.7544364873675545
2018-02-24,53.57142857142857,-0.5209145959681615,0.2373760479232416,0.7626239520767584
2018-02-25,53.42857142857143,-0.5112688280155819,0.2421379526851463,0.7578620473148536
2018-02-26,53.142857142857146,-0.5011098143788062,0.2461699606251005,0.7538300393748996
2018-02-27,50.142857142857146,-0.5302989381390683,0.2315087770027153,0.7684912229972847
2018-02-28,49.142857142857146,-0.5520452697008047,0.2217702396779711,0.7782297603220288
2018-03-01,48.42857142857143,-0.5294009383436601,0.2334860371080543,0.7665139628919457
2018-03-02,48.85714285714285,-0.5501561375241699,0.2243381674338688,0.7756618325661312
2018-03-03,49.285714285714285,-0.5650452729539441,0.2162256056389645,0.7837743943610355
2018-03-04,51.42857142857143,-0.5907636692721462,0.2019398913532502,0.7980601086467497
2018-03-05,51.142857142857146,-0.5746051853008496,0.2126795063481844,0.7873204936518156
2018-03-06,53.142857142857146,-0.5712681824144858,0.2134269277443675,0.7865730722556324
2018-03-07,53.142857142857146,-0.5315818471362237,0.2331313612419045,0.7668686387580955
2018-03-08,51.0,-0.5229680569292049,0.2385335221062502,0.7614664778937498
2018-03-09,50.42857142857143,-0.4996675759041514,0.2483974676844815,0.7516025323155185
2018-03-10,52.285714285714285,-0.4857374062585081,0.2561093081810489,0.7438906918189512
2018-03-11,51.142857142857146,-0.4482246546111038,0.2758371993375114,0.7241628006624887
2018-03-12,52.42857142857143,-0.4547508380308613,0.2721334956338077,0.7278665043661923
2018-03-13,51.142857142857146,-0.4759415181795698,0.260513967620837,0.7394860323791629
2018-03-14,49.71428571428572,-0.4889458104348771,0.2534326868326597,0.7465673131673404
2018-03-15,53.85714285714285,-0.5154700278503245,0.2389602311837335,0.7610397688162666
2018-03-16,53.0,-0.5357113135101534,0.2295724760816926,0.7704275239183074
2018-03-17,49.142857142857146,-0.5765743506744636,0.209032647246933,0.790967352753067
2018-03-18,53.85714285714285,-0.5663134092030914,0.216923803709518,0.783076196290482
2018-03-19,58.71428571428572,-0.5596594448771122,0.2198699316556459,0.780130068344354
2018-03-20,61.42857142857143,-0.5243477887758357,0.239603718995067,0.760396281004933
2018-03-21,62.71428571428572,-0.5623737222407266,0.2200235184938139,0.7799764815061861
2018-03-22,63.285714285714285,-0.5730757133281131,0.213863840692345,0.7861361593076549
2018-03-23,63.142857142857146,-0.583013369389408,0.2086743363191672,0.7913256636808327
2018-03-24,66.42857142857143,-0.5528975430715785,0.2243675101404199,0.7756324898595801
2018-03-25,61.57142857142857,-0.5562034535359417,0.2207902743680621,0.7792097256319378
2018-03-26,56.42857142857143,-0.5681257351919354,0.21367239225018,0.78632760774982
2018-03-27,51.85714285714285,-0.5668008339041203,0.214085125057279,0.7859148749427209
2018-03-28,50.0,-0.5656942555575297,0.214996494389701,0.785003505610299
2018-03-29,47.142857142857146,-0.5344962702107084,0.2319633319344998,0.7680366680655002
2018-03-30,47.42857142857143,-0.5186558861401228,0.2393377102572575,0.7606622897427425
2018-03-31,46.71428571428572,-0.4927677363005402,0.2531401082496359,0.7468598917503639
2018-04-01,46.71428571428572,-0.4987291349303169,0.2496557876921446,0.7503442123078552
2018-04-02,46.57142857142857,-0.4970838885208511,0.2502483324023364,0.7497516675976635
2018-04-03,47.57142857142857,-0.5015090189671855,0.2477797864555296,0.7522202135444703
2018-04-04,48.142857142857146,-0.4752555109261411,0.2604962366719798,0.7395037633280201
2018-04-05,46.57142857142857,-0.5184748189191397,0.237784315023888,0.7622156849761119
2018-04-06,45.42857142857143,-0.5303379186643106,0.2307489427354377,0.7692510572645623
2018-04-07,43.142857142857146,-0.5435021236577529,0.2235368789196003,0.7764631210803997
2018-04-08,41.85714285714285,-0.5571418590466956,0.2154793876304017,0.7845206123695984
2018-04-09,39.71428571428572,-0.565065117026499,0.2124448404782075,0.7875551595217924
2018-04-10,38.142857142857146,-0.57450840889752,0.2068547783664062,0.7931452216335938
2018-04-11,39.42857142857143,-0.584962844228478,0.2007457558100153,0.7992542441899847
2018-04-12,41.71428571428572,-0.5497054522238908,0.2193660244302839,0.7806339755697161
2018-04-13,42.285714285714285,-0.5395047901411694,0.2262226017965099,0.77377739820349
2018-04-14,40.142857142857146,-0.5381083164439575,0.2265736021475103,0.7734263978524896
2018-04-15,39.85714285714285,-0.5657636791365748,0.2140736021475103,0.7859263978524896
2018-04-16,43.142857142857146,-0.5775341608608738,0.2080875919242119,0.791912408075788
2018-04-17,49.285714285714285,-0.6047711635083396,0.194168178004798,0.805831821995202
2018-04-18,46.85714285714285,-0.6375854754858061,0.1758724386564271,0.824127561343573
2018-04-19,47.57142857142857,-0.6511328870301563,0.1674860881648134,0.8325139118351865
2018-04-20,44.142857142857146,-0.6523393432587171,0.1651073383300044,0.8348926616699954
2018-04-21,41.0,-0.5874104117964168,0.1261462993689654,0.7309965577738916
2018-04-22,40.42857142857143,-0.5289870633102117,0.1558166290392951,0.7013262281035619
2018-04-23,39.71428571428572,-0.5145544438832533,0.1631253905853448,0.6940174665575124
2018-04-24,30.857142857142858,-0.5278090305314084,0.1574019473619015,0.6997409097809556
2018-04-25,28.571428571428573,-0.5141063116888112,0.1669257568857111,0.6902171002571461
2018-04-26,20.571428571428573,-0.5737754560097175,0.1368505689157863,0.7202922882270709
2018-04-27,20.142857142857142,-0.5612859502774358,0.141508954008954,0.7156339031339032
2018-04-28,22.285714285714285,-0.6200122939318867,0.1796041921041921,0.8203958078958079
2018-04-29,19.857142857142858,-0.6485292631876531,0.1673941798941798,0.8326058201058201
2018-04-30,15.0,-0.7030151239699788,0.1382936507936507,0.8617063492063493
2018-05-01,14.857142857142858,-0.666499413360679,0.1579365079365079,0.8420634920634921
2018-05-02,11.428571428571429,-0.5723877284734968,0.1341269841269841,0.723015873015873
2018-05-03,12.142857142857142,-0.5286384187520496,0.1579365079365079,0.6992063492063492
2018-05-04,10.857142857142858,-0.5229134356605714,0.1611832611832611,0.6959595959595959
2018-05-05,9.142857142857142,-0.5306322212644126,0.1707070707070707,0.6864357864357864
2018-05-06,10.428571428571429,-0.5704075057742227,0.1468975468975469,0.7102453102453101
2018-05-07,7.857142857142857,-0.4310121295858083,0.2183261183261182,0.6388167388167388
2018-05-08,5.714285714285714,-0.343087853506358,0.1897546897546897,0.5245310245310245
2018-05-09,7.142857142857143,-0.432083317013874,0.2183261183261183,0.6388167388167388
2018-05-10,9.571428571428571,-0.4254603878801369,0.2193613150134889,0.6377815421293683
2018-05-11,10.142857142857142,-0.4527508707314709,0.2089717046238785,0.6481711525189786
2018-05-12,11.285714285714286,-0.4282616405817188,0.2133007089528828,0.6438421481899743
2018-05-13,11.571428571428571,-0.4445101536539748,0.2053642010163749,0.6517786561264822
2018-05-14,11.428571428571429,-0.3031855015611774,0.2767927724449463,0.5803500846979108
2018-05-15,11.428571428571429,-0.3031855015611774,0.2767927724449463,0.5803500846979108
2018-05-16,10.428571428571429,-0.261415189796869,0.2958403914925654,0.5613024656502917
2018-05-17,8.571428571428571,-0.2533587077350328,0.2995670995670995,0.5575757575757576
2018-05-18,10.285714285714286,-0.2130886842377086,0.3239057239057238,0.5332371332371333
2018-05-19,8.714285714285714,-0.1711327851291686,0.2719576719576719,0.4423280423280423
2018-05-20,5.857142857142857,-0.0308597399128807,0.2719576719576719,0.2994708994708994
2018-05-21,7.428571428571429,-0.2195204999238725,0.1767195767195767,0.3947089947089947
2018-05-22,11.285714285714286,-0.3105755307844706,0.1978835978835978,0.5164021164021164
2018-05-23,12.285714285714286,-0.3766457170248031,0.1645502645502645,0.5497354497354497
2018-05-24,11.714285714285714,-0.3861622491053172,0.1597883597883597,0.5544973544973545
2018-05-25,9.714285714285714,-0.4355610779535493,0.1288563288563288,0.5854293854293855
2018-05-26,11.428571428571429,-0.4848614732606361,0.1764753764753764,0.6806674806674806
2018-05-27,11.428571428571429,-0.4848614732606361,0.1764753764753764,0.6806674806674806
2018-05-28,9.714285714285714,-0.4385816916295751,0.1288563288563288,0.5854293854293855
2018-05-29,7.285714285714286,-0.4267859030992557,0.1362637362637362,0.578021978021978
2018-05-30,7.857142857142857,-0.3694493208862237,0.1627943485086342,0.55149136577708
2018-05-31,8.285714285714286,-0.3575242513005446,0.1707308564451421,0.5435548578405721
2018-06-01,7.428571428571429,-0.2002645399159585,0.2507936507936508,0.4634920634920635
2018-06-02,5.714285714285714,-0.1509641446088717,0.2031746031746031,0.3682539682539683
2018-06-03,5.714285714285714,-0.1509641446088717,0.2031746031746031,0.3682539682539683
2018-06-04,6.714285714285714,-0.2503885347691793,0.2235827664399093,0.490702947845805
2018-06-05,7.0,-0.241600631721436,0.2307256235827664,0.4835600907029479
2018-06-06,7.428571428571429,-0.277791400579543,0.2151193810857676,0.4991663331999466
2018-06-07,7.285714285714286,-0.2634427597781285,0.2190876350540216,0.4951980792316927
2018-06-08,9.285714285714286,-0.3972645071135753,0.1510604241696678,0.5632252901160464
2018-06-09,11.428571428571429,-0.408075708277276,0.2177270908363345,0.6394157663065226
2018-06-10,11.428571428571429,-0.408075708277276,0.2177270908363345,0.6394157663065226
2018-06-11,10.428571428571429,-0.3086513181169684,0.1973189275710284,0.5169667867146859
2018-06-12,9.428571428571429,-0.3216436527666448,0.1901760704281712,0.524109643857543
2018-06-13,9.142857142857142,-0.2900850203167013,0.2030612244897959,0.5112244897959183
2018-06-14,10.285714285714286,-0.3329840312857611,0.185204081632653,0.5290816326530612
2018-06-15,11.285714285714286,-0.3415912081848601,0.1818027210884353,0.5324829931972789
2018-06-16,10.571428571428571,-0.3570239721360255,0.1722789115646258,0.5420068027210885
2018-06-17,11.571428571428571,-0.4159106546366701,0.2130952380952381,0.6440476190476191
2018-06-18,13.714285714285714,-0.4653306185641662,0.2607142857142857,0.7392857142857142
2018-06-19,16.285714285714285,-0.470207259280861,0.2569875776397515,0.7430124223602484
2018-06-20,14.285714285714286,-0.5490722305098693,0.2188923395445134,0.7811076604554865
2018-06-21,12.0,-0.4422429677721524,0.2010351966873706,0.6561076604554865
2018-06-22,8.0,-0.3623467895995932,0.1704229517894114,0.5438627624963028
2018-06-23,7.285714285714286,-0.3767293350367248,0.1704229517894114,0.5438627624963028
2018-06-24,7.428571428571429,-0.3858797760884708,0.1653209109730849,0.5489648033126294
2018-06-25,6.857142857142857,-0.4523043150125352,0.1306888763410502,0.583596837944664
2018-06-26,5.857142857142857,-0.452152694887542,0.1326298701298701,0.5816558441558441
2018-06-27,5.714285714285714,-0.3126968314798621,0.1326298701298701,0.4387987012987012
2018-06-28,5.714285714285714,-0.3126968314798621,0.1326298701298701,0.4387987012987012
2018-06-29,5.714285714285714,-0.3126968314798621,0.1326298701298701,0.4387987012987012
2018-06-30,5.142857142857143,-0.4148769360761363,0.075487012987013,0.4959415584415584
2018-07-01,6.0,-0.4282895553518425,0.0703849721706864,0.501043599257885
2018-07-02,6.0,-0.3825653964145617,0.0963589981447124,0.4750695732838589
2018-07-03,5.714285714285714,-0.3568252570001004,0.1103896103896104,0.4610389610389611
2018-07-04,5.714285714285714,-0.3568252570001004,0.1103896103896104,0.4610389610389611
2018-07-05,5.714285714285714,-0.3568252570001004,0.1103896103896104,0.4610389610389611
2018-07-06,9.0,-0.4447245665079087,0.1352343308865048,0.5790513833992096
2018-07-07,10.428571428571429,-0.3139968481050957,0.2001693958215697,0.5141163184641446
2018-07-08,9.857142857142858,-0.3181418113014414,0.1981285794950391,0.5161571347906752
2018-07-09,9.857142857142858,-0.3324996273907248,0.1851415665080261,0.5291441477776881
2018-07-10,9.857142857142858,-0.3302672990293303,0.1851415665080261,0.5291441477776881
2018-07-11,11.428571428571429,-0.4444805915042009,0.1981285794950391,0.659014277647818
2018-07-12,11.428571428571429,-0.4444805915042009,0.1981285794950391,0.659014277647818
2018-07-13,8.142857142857142,-0.3565812819963926,0.1732838589981447,0.5410018552875695
2018-07-14,11.142857142857142,-0.4191423194990916,0.1440630797773655,0.5702226345083489
2018-07-15,13.285714285714286,-0.4605514521500119,0.1212059369202226,0.5930797773654917
2018-07-16,13.285714285714286,-0.4225298768291612,0.1471799628942486,0.5671057513914657
2018-07-17,14.142857142857142,-0.460371254768658,0.1277922077922078,0.5864935064935065
2018-07-18,13.571428571428571,-0.4078151453181355,0.155621521335807,0.5586641929499072
2018-07-19,15.285714285714286,-0.4753395919361248,0.1913358070500928,0.6658070500927644
2018-07-20,16.285714285714285,-0.5451333454141166,0.232152133580705,0.767847866419295
2018-07-21,12.142857142857142,-0.5911992456228112,0.1964378478664193,0.8035621521335807
2018-07-22,8.857142857142858,-0.606169255801241,0.1907235621521336,0.8092764378478664
2018-07-23,8.0,-0.6391076945325954,0.1673469387755102,0.8326530612244898
2018-07-24,6.428571428571429,-0.5638874268923757,0.2094104308390023,0.7905895691609979
2018-07-25,7.714285714285714,-0.5898484665942706,0.1953798185941043,0.8046201814058956
2018-07-26,7.285714285714286,-0.506612869504155,0.239030612244898,0.760969387755102
2018-07-27,8.0,-0.4688538913570699,0.2577380952380952,0.7422619047619048
2018-07-28,8.428571428571429,-0.3495772783600148,0.3291666666666667,0.6708333333333334
2018-07-29,9.571428571428571,-0.3197016592891443,0.343452380952381,0.656547619047619
2018-07-30,9.285714285714286,-0.278824897216899,0.3625,0.6375000000000001
2018-07-31,9.285714285714286,-0.3344844922068573,0.3307539682539683,0.6692460317460317
2018-08-01,9.571428571428571,-0.3363817152049806,0.3277777777777778,0.6722222222222223
2018-08-02,9.571428571428571,-0.4922202066296622,0.2484126984126984,0.7515873015873016
2018-08-03,11.0,-0.4912469064518486,0.2473304473304473,0.7526695526695527
2018-08-04,13.142857142857142,-0.5282954309889026,0.2303236446093589,0.769676355390641
2018-08-05,13.571428571428571,-0.4327758440825744,0.2819719962577106,0.7180280037422895
2018-08-06,15.142857142857142,-0.476041713708146,0.2649651935366221,0.7350348064633779
2018-08-07,16.428571428571427,-0.5216762980025712,0.2411556697270983,0.7588443302729017
2018-08-08,15.857142857142858,-0.5361899445316759,0.2377543091828806,0.7622456908171193
2018-08-09,18.0,-0.4912717472801743,0.2615638329924044,0.7384361670075955
2018-08-10,17.0,-0.5608631183953262,0.222169893598465,0.777830106401535
2018-08-11,16.142857142857142,-0.6445310808004727,0.1772719344147915,0.8227280655852086
2018-08-12,16.0,-0.6927691129397374,0.1470521541950113,0.8529478458049885
2018-08-13,18.714285714285715,-0.6967816098778058,0.1424139352710781,0.8575860647289218
2018-08-14,19.285714285714285,-0.673446624319201,0.1539579468150897,0.8460420531849104
2018-08-15,19.571428571428573,-0.6440834430292313,0.1692640692640692,0.8307359307359308
2018-08-16,17.857142857142858,-0.6218660444311508,0.1811688311688311,0.8188311688311689
2018-08-17,17.142857142857142,-0.5713186481459575,0.204978354978355,0.795021645021645
2018-08-18,17.571428571428573,-0.5667076358536707,0.2033910533910534,0.7966089466089465
2018-08-19,18.285714285714285,-0.5890493377679532,0.1928868517103811,0.8071131482896189
2018-08-20,16.0,-0.5626442444914798,0.2089296324590442,0.7910703675409557
2018-08-21,16.571428571428573,-0.5730403052886023,0.2059326294620412,0.7940673705379587
2018-08-22,15.857142857142858,-0.5892277332169107,0.1961923697217815,0.8038076302782186
2018-08-23,17.714285714285715,-0.6088483125561197,0.1833352268646386,0.8166647731353613
2018-08-24,20.0,-0.6253989896538804,0.1789396224690342,0.8210603775309658
2018-08-25,19.428571428571427,-0.5681174909854649,0.2118194410631385,0.7881805589368616
2018-08-26,19.0,-0.5627208312434394,0.2172216019274842,0.7827783980725157
2018-08-27,17.857142857142858,-0.6139955214952751,0.1910778110778111,0.8089221889221889
2018-08-28,16.714285714285715,-0.5948050033757333,0.1984038184038184,0.8015961815961816
2018-08-29,16.428571428571427,-0.5238134165625703,0.2359218559218559,0.764078144078144
2018-08-30,15.714285714285714,-0.5140346934418809,0.2416361416361416,0.7583638583638583
2018-08-31,15.0,-0.5630468051922836,0.2167800453514739,0.7832199546485261
2018-09-01,15.0,-0.584405112111109,0.2065759637188209,0.7934240362811791
2018-09-02,13.714285714285714,-0.5329916175192987,0.2331065759637189,0.7668934240362811
2018-09-03,13.571428571428571,-0.5241658961522877,0.2350907029478458,0.7649092970521542
2018-09-04,12.857142857142858,-0.5297162715402154,0.233259201116344,0.766740798883656
2018-09-05,12.0,-0.4638411585298088,0.2650052328623757,0.7349947671376242
2018-09-06,12.857142857142858,-0.4399183639637591,0.2748953427524856,0.7251046572475144
2018-09-07,12.285714285714286,-0.4281477472850808,0.2780966232646905,0.7219033767353095
2018-09-08,13.142857142857142,-0.4413757362166784,0.2689129497953028,0.7310870502046972
2018-09-09,14.142857142857142,-0.4819297540386261,0.2474843783667313,0.7525156216332688
2018-09-10,14.0,-0.4840280539056625,0.2500353987748945,0.7499646012251054
